FIRST_NAME,LAST_NAME,USER_ID,EMAIL,PASSWORD,MAJOR,TYPE
Khiana,Quintel,kquintel0,kquintel0@tech.edu,Password123,Computer Science,Student
Shadonna,Nirvana,snirvana0,snirvana0@tech.edu,Password123,Math,Student
Joesph,Melynda,jmelynda0,jmelynda0@tech.edu,Password123,Engineering,Student
Steele,Kalandra,skalandra0,skalandra0@tech.edu,Password123,Nursing,Student
Yannick,Raheim,yraheim0,yraheim0@tech.edu,Password123,Math,Student
Carlisa,Bernardo,cbernardo0,cbernardo0@tech.edu,Password123,English,Student
Amr,Arifa,aarifa0,aarifa0@tech.edu,Password123,Math,Student
Shamon,Raha,sraha0,sraha0@tech.edu,Password123,Engineering,Student
Charlese,Paulette,cpaulette0,cpaulette0@tech.edu,Password123,Computer Science,Student
Kamee,Josa,kjosa0,kjosa0@tech.edu,Password123,Engineering,Student
Albaro,Lemarcus,alemarcus0,alemarcus0@tech.edu,Password123,Nursing,Student
Sherwin,Dustun,sdustun0,sdustun0@tech.edu,Password123,Computer Science,Student
Christa,Ishmael,cishmael0,cishmael0@tech.edu,Password123,Engineering,Student
Kiele,Latonja,klatonja0,klatonja0@tech.edu,Password123,Engineering,Student
Leeandra,Imani,limani0,limani0@tech.edu,Password123,Nursing,Student
Johntae,Jaret,jjaret0,jjaret0@tech.edu,Password123,Math,Student
Jonnie,Terence,jterence0,jterence0@tech.edu,Password123,Math,Student
Mariano,Raynisha,mraynisha0,mraynisha0@tech.edu,Password123,Nursing,Student
Roby,Jethro,rjethro0,rjethro0@tech.edu,Password123,Computer Science,Student
Lane,Teona,lteona0,lteona0@tech.edu,Password123,Math,Student
Sharde,Jayvon,sjayvon0,sjayvon0@tech.edu,Password123,Engineering,Student
Brocha,Tynishia,btynishia0,btynishia0@tech.edu,Password123,Computer Science,Student
Aarion,Devorah,adevorah0,adevorah0@tech.edu,Password123,Math,Professor
Deanndra,Utopia,dutopia0,dutopia0@tech.edu,Password123,Engineering,Student
Nathanel,Donnis,ndonnis0,ndonnis0@tech.edu,Password123,Math,Student
Carmelita,Brendt,cbrendt0,cbrendt0@tech.edu,Password123,Computer Science,Student
Dillan,Amberia,damberia0,damberia0@tech.edu,Password123,Computer Science,Student
Jaclyn,Frida,jfrida0,jfrida0@tech.edu,Password123,Computer Science,Student
Marquite,Kaylee,mkaylee0,mkaylee0@tech.edu,Password123,Computer Science,Student
Sophal,Ingrid,singrid0,singrid0@tech.edu,Password123,Nursing,Student
Rasheeda,Sammi,rsammi0,rsammi0@tech.edu,Password123,Computer Science,Student
Marisa,Artina,martina0,martina0@tech.edu,Password123,Engineering,Student
Valeriano,Neiman,vneiman0,vneiman0@tech.edu,Password123,Engineering,Student
Carletta,Leaann,cleaann0,cleaann0@tech.edu,Password123,Engineering,Student
Derrian,Kumiko,dkumiko0,dkumiko0@tech.edu,Password123,Math,Student
Herbert,Breena,hbreena0,hbreena0@tech.edu,Password123,English,Student
Bracha,Willetta,bwilletta0,bwilletta0@tech.edu,Password123,Math,Student
Jerson,Janeisha,jjaneisha0,jjaneisha0@tech.edu,Password123,Nursing,Student
Jahmila,Maylene,jmaylene0,jmaylene0@tech.edu,Password123,Nursing,Student
Annett,Faviola,afaviola0,afaviola0@tech.edu,Password123,Engineering,Student
Kellis,Katelynne,kkatelynne0,kkatelynne0@tech.edu,Password123,Engineering,Student
Kerensa,Jeannine,kjeannine0,kjeannine0@tech.edu,Password123,Nursing,Student
Zelda,Tallulah,ztallulah0,ztallulah0@tech.edu,Password123,Nursing,Student
Clayborn,Bionca,cbionca0,cbionca0@tech.edu,Password123,Math,Student
Audria,Wardell,awardell0,awardell0@tech.edu,Password123,Engineering,Professor
Jesiah,Teddie,jteddie0,jteddie0@tech.edu,Password123,English,Student
Solange,Brya,sbrya0,sbrya0@tech.edu,Password123,Computer Science,Student
Pascal,Justis,pjustis0,pjustis0@tech.edu,Password123,English,Student
Mellanie,Mechelle,mmechelle0,mmechelle0@tech.edu,Password123,English,Student
Tawney,Rayshell,trayshell0,trayshell0@tech.edu,Password123,English,Student
Camy,Keah,ckeah0,ckeah0@tech.edu,Password123,Computer Science,Student
Nichalos,Errica,nerrica0,nerrica0@tech.edu,Password123,Nursing,Student
Shlomo,Tamara,stamara0,stamara0@tech.edu,Password123,Math,Student
Arman,Hershel,ahershel0,ahershel0@tech.edu,Password123,Computer Science,Student
Dyann,Joneric,djoneric0,djoneric0@tech.edu,Password123,English,Student
Parisa,Wilber,pwilber0,pwilber0@tech.edu,Password123,Nursing,Student
Bob,Laquan,blaquan0,blaquan0@tech.edu,Password123,Nursing,Student
Elpidio,Yonah,eyonah0,eyonah0@tech.edu,Password123,Math,Student
Gena,Tesia,gtesia0,gtesia0@tech.edu,Password123,Computer Science,Student
Katye,Kristia,kkristia0,kkristia0@tech.edu,Password123,Nursing,Student
Rahel,Erek,rerek0,rerek0@tech.edu,Password123,Math,Student
Jarrell,Britta,jbritta0,jbritta0@tech.edu,Password123,Math,Student
Rand,Urban,rurban0,rurban0@tech.edu,Password123,English,Student
Lanisha,Gita,lgita0,lgita0@tech.edu,Password123,Nursing,Student
Alphonse,Lachandra,alachandra0,alachandra0@tech.edu,Password123,English,Student
Dreama,Latoria,dlatoria0,dlatoria0@tech.edu,Password123,Nursing,Student
Kamille,Cassidi,kcassidi0,kcassidi0@tech.edu,Password123,Math,Student
Ly,Kashmir,lkashmir0,lkashmir0@tech.edu,Password123,Engineering,Student
Davide,Vonda,dvonda0,dvonda0@tech.edu,Password123,Computer Science,Student
Shealene,Elisheba,selisheba0,selisheba0@tech.edu,Password123,Math,Student
Katiann,Ellena,kellena0,kellena0@tech.edu,Password123,Engineering,Student
Christella,Quantina,cquantina0,cquantina0@tech.edu,Password123,Math,Student
Loura,Darral,ldarral0,ldarral0@tech.edu,Password123,Nursing,Student
Nkechi,Cainan,ncainan0,ncainan0@tech.edu,Password123,Engineering,Student
Edlin,Lateka,elateka0,elateka0@tech.edu,Password123,Nursing,Student
Tiwana,Quintrell,tquintrell0,tquintrell0@tech.edu,Password123,Math,Student
Chanie,Monya,cmonya0,cmonya0@tech.edu,Password123,Nursing,Student
Charly,Demerius,cdemerius0,cdemerius0@tech.edu,Password123,Nursing,Student
Domenic,Vaughan,dvaughan0,dvaughan0@tech.edu,Password123,English,Student
Edrian,Bradie,ebradie0,ebradie0@tech.edu,Password123,Computer Science,Student
Rami,Brinson,rbrinson0,rbrinson0@tech.edu,Password123,Computer Science,Student
Brooks,Missie,bmissie0,bmissie0@tech.edu,Password123,Math,Student
Taquita,Shequila,tshequila0,tshequila0@tech.edu,Password123,Math,Student
Manpreet,Ndrew,mndrew0,mndrew0@tech.edu,Password123,Math,Student
Laree,Landria,llandria0,llandria0@tech.edu,Password123,Engineering,Student
Che,Eldon,celdon0,celdon0@tech.edu,Password123,Nursing,Student
Crystalle,Alie,calie0,calie0@tech.edu,Password123,Computer Science,Student
Jules,Leann,jleann0,jleann0@tech.edu,Password123,English,Student
Abiel,Bridgette,abridgette0,abridgette0@tech.edu,Password123,Engineering,Student
Vida,Marilynn,vmarilynn0,vmarilynn0@tech.edu,Password123,Engineering,Student
Argentina,Tarry,atarry0,atarry0@tech.edu,Password123,Engineering,Student
Kjersten,Herbert,kherbert0,kherbert0@tech.edu,Password123,English,Student
Raynette,Denson,rdenson0,rdenson0@tech.edu,Password123,Math,Student
Shanelle,Quron,squron0,squron0@tech.edu,Password123,Computer Science,Student
Barnaby,Dwight,bdwight0,bdwight0@tech.edu,Password123,Engineering,Student
Vika,Daphane,vdaphane0,vdaphane0@tech.edu,Password123,Nursing,Student
Jaimee,Jameca,jjameca0,jjameca0@tech.edu,Password123,Computer Science,Student
Mirza,Larraine,mlarraine0,mlarraine0@tech.edu,Password123,Math,Student
Lessa,Ama,lama0,lama0@tech.edu,Password123,Nursing,Student
Crystie,Michaelangelo,cmichaelangelo0,cmichaelangelo0@tech.edu,Password123,Nursing,Student
Terasa,Lucinda,tlucinda0,tlucinda0@tech.edu,Password123,Math,Student
Takarra,Sallyann,tsallyann0,tsallyann0@tech.edu,Password123,Math,Student
Henrietta,Megon,hmegon0,hmegon0@tech.edu,Password123,Math,Student
Bruce,Antoino,bantoino0,bantoino0@tech.edu,Password123,Nursing,Student
Basel,Sheronda,bsheronda0,bsheronda0@tech.edu,Password123,Math,Student
Shuree,Britani,sbritani0,sbritani0@tech.edu,Password123,Computer Science,Student
Teiara,Charis,tcharis0,tcharis0@tech.edu,Password123,Nursing,Student
Kea,Shaquna,kshaquna0,kshaquna0@tech.edu,Password123,Engineering,Student
Stormey,Karlesha,skarlesha0,skarlesha0@tech.edu,Password123,Nursing,Student
Leonarda,Moranda,lmoranda0,lmoranda0@tech.edu,Password123,Nursing,Student
Rayvon,Sanford,rsanford0,rsanford0@tech.edu,Password123,English,Student
Collin,Alicen,calicen0,calicen0@tech.edu,Password123,Math,Student
Camryn,Angelique,cangelique0,cangelique0@tech.edu,Password123,Nursing,Student
Chantz,Adal,cadal0,cadal0@tech.edu,Password123,Computer Science,Student
Huston,Christofer,hchristofer0,hchristofer0@tech.edu,Password123,Computer Science,Student
Lydia,Colton,lcolton0,lcolton0@tech.edu,Password123,English,Student
Wylie,Daric,wdaric0,wdaric0@tech.edu,Password123,Nursing,Student
Freddrick,Al,fal0,fal0@tech.edu,Password123,Math,Student
Jeanclaude,Laurren,jlaurren0,jlaurren0@tech.edu,Password123,Nursing,Student
Sylvana,Arne,sarne0,sarne0@tech.edu,Password123,Nursing,Student
Jomo,Teneshia,jteneshia0,jteneshia0@tech.edu,Password123,English,Student
Kavita,Koda,kkoda0,kkoda0@tech.edu,Password123,Math,Student
Shawntay,Lenny,slenny0,slenny0@tech.edu,Password123,Engineering,Student
Magon,Sony,msony0,msony0@tech.edu,Password123,Computer Science,Student
Tomasina,Ronnette,tronnette0,tronnette0@tech.edu,Password123,English,Student
Makia,Jaquanna,mjaquanna0,mjaquanna0@tech.edu,Password123,Nursing,Student
Briana,Analisa,banalisa0,banalisa0@tech.edu,Password123,Engineering,Student
Almee,Metta,ametta0,ametta0@tech.edu,Password123,English,Student
Fredy,Bernell,fbernell0,fbernell0@tech.edu,Password123,English,Student
Shona,Billy,sbilly0,sbilly0@tech.edu,Password123,Math,Student
Ashlye,Wilfrid,awilfrid0,awilfrid0@tech.edu,Password123,English,Student
Monet,Kenji,mkenji0,mkenji0@tech.edu,Password123,English,Student
Marianna,Arielle,marielle0,marielle0@tech.edu,Password123,Computer Science,Student
Santos,Geffrey,sgeffrey0,sgeffrey0@tech.edu,Password123,Nursing,Professor
Danaya,Tara,dtara0,dtara0@tech.edu,Password123,Nursing,Student
Scott,Kaeley,skaeley0,skaeley0@tech.edu,Password123,Math,Student
Fallen,Ralphel,fralphel0,fralphel0@tech.edu,Password123,Nursing,Student
Taquia,Meeka,tmeeka0,tmeeka0@tech.edu,Password123,Engineering,Student
Naria,Laparis,nlaparis0,nlaparis0@tech.edu,Password123,Engineering,Student
Portia,Uchenna,puchenna0,puchenna0@tech.edu,Password123,Engineering,Student
Lura,Cortney,lcortney0,lcortney0@tech.edu,Password123,English,Student
Mandeep,Shakeema,mshakeema0,mshakeema0@tech.edu,Password123,English,Student
Letasha,Sona,lsona0,lsona0@tech.edu,Password123,Nursing,Student
Kilah,Ralph,kralph0,kralph0@tech.edu,Password123,Engineering,Student
Cyril,Reneka,creneka0,creneka0@tech.edu,Password123,English,Student
Marissa,Zavion,mzavion0,mzavion0@tech.edu,Password123,English,Student
Eloy,Colbey,ecolbey0,ecolbey0@tech.edu,Password123,English,Student
Scarlett,Theadore,stheadore0,stheadore0@tech.edu,Password123,English,Student
Nunzio,Jackey,njackey0,njackey0@tech.edu,Password123,Nursing,Student
Adelia,Bekim,abekim0,abekim0@tech.edu,Password123,Nursing,Student
Klint,Shance,kshance0,kshance0@tech.edu,Password123,Math,Student
Murad,Patricie,mpatricie0,mpatricie0@tech.edu,Password123,Math,Student
Elroy,Mayla,emayla0,emayla0@tech.edu,Password123,English,Student
Kerline,Barbara,kbarbara0,kbarbara0@tech.edu,Password123,Nursing,Student
Rheanne,Olive,rolive0,rolive0@tech.edu,Password123,Computer Science,Student
Naji,Athanasia,nathanasia0,nathanasia0@tech.edu,Password123,Math,Student
Rinda,Kelleigh,rkelleigh0,rkelleigh0@tech.edu,Password123,Computer Science,Student
Kelby,Nnamdi,knnamdi0,knnamdi0@tech.edu,Password123,Computer Science,Student
Tamillia,Kaja,tkaja0,tkaja0@tech.edu,Password123,Engineering,Student
Verlinda,Zachary,vzachary0,vzachary0@tech.edu,Password123,Math,Student
Raymone,Makeba,rmakeba0,rmakeba0@tech.edu,Password123,Math,Student
Keenen,Mordechai,kmordechai0,kmordechai0@tech.edu,Password123,English,Student
Galen,Krishna,gkrishna0,gkrishna0@tech.edu,Password123,English,Student
Osiris,Keyonna,okeyonna0,okeyonna0@tech.edu,Password123,Computer Science,Student
Victory,Joshau,vjoshau0,vjoshau0@tech.edu,Password123,Math,Student
Vilma,Walt,vwalt0,vwalt0@tech.edu,Password123,English,Student
Alycen,Darcelle,adarcelle0,adarcelle0@tech.edu,Password123,Math,Student
Tong,Asim,tasim0,tasim0@tech.edu,Password123,Nursing,Student
Jayvon,Damica,jdamica0,jdamica0@tech.edu,Password123,Computer Science,Student
Shaunika,Shandy,sshandy0,sshandy0@tech.edu,Password123,Engineering,Student
Lateshia,Eliezer,leliezer0,leliezer0@tech.edu,Password123,Nursing,Student
Natika,Siobhan,nsiobhan0,nsiobhan0@tech.edu,Password123,Nursing,Student
Giles,Khalilah,gkhalilah0,gkhalilah0@tech.edu,Password123,Engineering,Student
Ebonee,Nael,enael0,enael0@tech.edu,Password123,Engineering,Student
Ashlee,Ginni,aginni0,aginni0@tech.edu,Password123,Nursing,Student
Yitty,Calder,ycalder0,ycalder0@tech.edu,Password123,English,Student
Maddalena,Lorien,mlorien0,mlorien0@tech.edu,Password123,English,Professor
Pricilla,Ariell,pariell0,pariell0@tech.edu,Password123,Math,Student
Mohsin,Baron,mbaron0,mbaron0@tech.edu,Password123,Engineering,Student
Marquisa,Gibran,mgibran0,mgibran0@tech.edu,Password123,Nursing,Student
Anjoli,Treasa,atreasa0,atreasa0@tech.edu,Password123,Math,Student
Kerri,Deshun,kdeshun0,kdeshun0@tech.edu,Password123,English,Student
Georgeanna,Kaitlin,gkaitlin0,gkaitlin0@tech.edu,Password123,Math,Student
Rafael,Pratima,rpratima0,rpratima0@tech.edu,Password123,Math,Student
Cristan,Joetta,cjoetta0,cjoetta0@tech.edu,Password123,Math,Student
Deseree,Jomo,djomo0,djomo0@tech.edu,Password123,English,Student
Hallie,Raya,hraya0,hraya0@tech.edu,Password123,Computer Science,Student
Lakara,Sayra,lsayra0,lsayra0@tech.edu,Password123,Computer Science,Student
Marlinda,Travin,mtravin0,mtravin0@tech.edu,Password123,Engineering,Student
Barak,Tyna,btyna0,btyna0@tech.edu,Password123,English,Student
Shamecca,Marleina,smarleina0,smarleina0@tech.edu,Password123,Math,Student
Shaneil,Naftali,snaftali0,snaftali0@tech.edu,Password123,Engineering,Student
Amit,Lavone,alavone0,alavone0@tech.edu,Password123,English,Student
Steffanie,Halimah,shalimah0,shalimah0@tech.edu,Password123,Computer Science,Student
Joany,Ed,jed0,jed0@tech.edu,Password123,Math,Student
Roneisha,Marlowe,rmarlowe0,rmarlowe0@tech.edu,Password123,Engineering,Student
Deshawna,Sharolyn,dsharolyn0,dsharolyn0@tech.edu,Password123,Nursing,Student
Thadius,Kenetra,tkenetra0,tkenetra0@tech.edu,Password123,Nursing,Student
Shelia,Dangelo,sdangelo0,sdangelo0@tech.edu,Password123,Computer Science,Student
Natia,Nolberto,nnolberto0,nnolberto0@tech.edu,Password123,Math,Student
Briannon,Marcee,bmarcee0,bmarcee0@tech.edu,Password123,English,Student
Moses,Rosalina,mrosalina0,mrosalina0@tech.edu,Password123,Computer Science,Student
Jess,Jonahtan,jjonahtan0,jjonahtan0@tech.edu,Password123,Computer Science,Student
Rosanne,Lacandice,rlacandice0,rlacandice0@tech.edu,Password123,Nursing,Student
Kariann,Sarahjane,ksarahjane0,ksarahjane0@tech.edu,Password123,Engineering,Student
Obed,Kametria,okametria0,okametria0@tech.edu,Password123,Nursing,Student
Geovanna,Shadaya,gshadaya0,gshadaya0@tech.edu,Password123,Nursing,Student
Andera,Enna,aenna0,aenna0@tech.edu,Password123,Engineering,Student
Benji,Deneice,bdeneice0,bdeneice0@tech.edu,Password123,Nursing,Student
Tarrah,Joselin,tjoselin0,tjoselin0@tech.edu,Password123,Engineering,Student
Alaina,Travon,atravon0,atravon0@tech.edu,Password123,Engineering,Student
Nitasha,Jennalee,njennalee0,njennalee0@tech.edu,Password123,Engineering,Student
Keyaira,Morrisa,kmorrisa0,kmorrisa0@tech.edu,Password123,Nursing,Student
Ronnette,Renetta,rrenetta0,rrenetta0@tech.edu,Password123,Engineering,Professor
Anise,Carey,acarey0,acarey0@tech.edu,Password123,Nursing,Student
Jasmyn,Isaia,jisaia0,jisaia0@tech.edu,Password123,Math,Student
Takasha,Rebel,trebel0,trebel0@tech.edu,Password123,Math,Student
Quintina,Valine,qvaline0,qvaline0@tech.edu,Password123,Engineering,Student
Irena,Tylar,itylar0,itylar0@tech.edu,Password123,Math,Student
Alfonse,Erwin,aerwin0,aerwin0@tech.edu,Password123,English,Student
Jacqlyn,Katty,jkatty0,jkatty0@tech.edu,Password123,Engineering,Student
Jorgeluis,Nashira,jnashira0,jnashira0@tech.edu,Password123,Math,Student
Norris,Shannara,nshannara0,nshannara0@tech.edu,Password123,Math,Student
Marchello,Kaleem,mkaleem0,mkaleem0@tech.edu,Password123,Math,Student
Shyvonne,Alvon,salvon0,salvon0@tech.edu,Password123,Engineering,Student
Sion,Harlan,sharlan0,sharlan0@tech.edu,Password123,Engineering,Student
Federico,Echoe,fechoe0,fechoe0@tech.edu,Password123,Nursing,Student
Tilton,Rahn,trahn0,trahn0@tech.edu,Password123,Engineering,Student
Bristol,Anastazia,banastazia0,banastazia0@tech.edu,Password123,Engineering,Student
Antione,Colt,acolt0,acolt0@tech.edu,Password123,Math,Student
Jonee,Jumana,jjumana0,jjumana0@tech.edu,Password123,English,Student
Pao,Sydney,psydney0,psydney0@tech.edu,Password123,Nursing,Student
Karon,Haven,khaven0,khaven0@tech.edu,Password123,Computer Science,Professor
Roddrick,Tracyann,rtracyann0,rtracyann0@tech.edu,Password123,English,Student
Shariah,Erez,serez0,serez0@tech.edu,Password123,Nursing,Student
Joron,Atlee,jatlee0,jatlee0@tech.edu,Password123,Nursing,Student
Arisa,Loring,aloring0,aloring0@tech.edu,Password123,Math,Student
Nolen,Roshanna,nroshanna0,nroshanna0@tech.edu,Password123,English,Student
Marijo,Patricia,mpatricia0,mpatricia0@tech.edu,Password123,Computer Science,Student
Kennette,Claudine,kclaudine0,kclaudine0@tech.edu,Password123,Math,Student
Tomeka,Janathan,tjanathan0,tjanathan0@tech.edu,Password123,English,Student
Jae,Dyan,jdyan0,jdyan0@tech.edu,Password123,Computer Science,Student
Jeriesha,Pascha,jpascha0,jpascha0@tech.edu,Password123,Computer Science,Student
Jojo,Terrell,jterrell0,jterrell0@tech.edu,Password123,Nursing,Student
Joanie,Quin,jquin0,jquin0@tech.edu,Password123,Math,Student
Caleb,Eleanore,celeanore0,celeanore0@tech.edu,Password123,Computer Science,Student
Margarett,Nola,mnola0,mnola0@tech.edu,Password123,English,Student
Jantz,Chanc,jchanc0,jchanc0@tech.edu,Password123,Nursing,Student
Gema,Tzipora,gtzipora0,gtzipora0@tech.edu,Password123,Math,Student
Rosa,Bryon,rbryon0,rbryon0@tech.edu,Password123,Engineering,Student
Catoya,Jermika,cjermika0,cjermika0@tech.edu,Password123,Nursing,Student
Marquesha,Arin,marin0,marin0@tech.edu,Password123,English,Student
Zubin,Lai,zlai0,zlai0@tech.edu,Password123,English,Professor
Rohit,Crystalmarie,rcrystalmarie0,rcrystalmarie0@tech.edu,Password123,English,Student
Jamika,Hailey,jhailey0,jhailey0@tech.edu,Password123,Math,Student
Christion,Janalee,cjanalee0,cjanalee0@tech.edu,Password123,Math,Student
Larina,Kolby,lkolby0,lkolby0@tech.edu,Password123,Computer Science,Student
Ryen,Anik,ranik0,ranik0@tech.edu,Password123,Math,Student
Tanequa,Michah,tmichah0,tmichah0@tech.edu,Password123,English,Student
Hagop,Georgine,hgeorgine0,hgeorgine0@tech.edu,Password123,Engineering,Student
Lenae,Tareq,ltareq0,ltareq0@tech.edu,Password123,Math,Student
Amatullah,Danilo,adanilo0,adanilo0@tech.edu,Password123,Computer Science,Professor
Jocelyn,Raj,jraj0,jraj0@tech.edu,Password123,Computer Science,Student
Deshannon,Devri,ddevri0,ddevri0@tech.edu,Password123,Nursing,Student
Antonisha,Takasha,atakasha0,atakasha0@tech.edu,Password123,English,Student
Jayma,Sherard,jsherard0,jsherard0@tech.edu,Password123,Nursing,Student
Joal,Usher,jusher0,jusher0@tech.edu,Password123,Computer Science,Student
Renay,Raymon,rraymon0,rraymon0@tech.edu,Password123,Computer Science,Student
Suzzanne,Imari,simari0,simari0@tech.edu,Password123,English,Student
Marquia,Dominiqua,mdominiqua0,mdominiqua0@tech.edu,Password123,Nursing,Student
Tyshawn,Bryn,tbryn0,tbryn0@tech.edu,Password123,English,Student
Denene,Jubilee,djubilee0,djubilee0@tech.edu,Password123,English,Professor
Fatisha,Rittany,frittany0,frittany0@tech.edu,Password123,Engineering,Student
Francoise,Aakash,faakash0,faakash0@tech.edu,Password123,Computer Science,Student
